COMMAND,PWD,TTY,USER,"_raw","_time","active_time",datalength,"date_hour","date_mday","date_minute","date_month","date_second","date_wday","date_year","date_zone",dropped,eventtype,host,if,index,linecount,pfsense,punct,received,sent,source,sourcetype,"splunk_server","splunk_server_group",tag,"tag::eventtype",timeendpos,timestartpos,uid,v
,,,,"Nov  3 23:20:05 10.0.0.1 Nov  4 10:50:07 filterlog[75178]: 98,,,1758561049,em0,ip-option,block,in,4,0xc0,,1,0,0,DF,2,igmp,32,0.0.0.0,224.0.0.1,datalength=8 ","2025-11-03T23:20:05.000-0600",,8,23,3,20,november,5,monday,2025,local,,,"10.0.0.1",,pfsense,1,"23:20:05","___::_...____::_[]:_,,,,,-,,,,,,,,,,,,,...,...,=_",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov  3 23:19:57 10.0.0.1 Nov  4 10:50:00 /usr/sbin/cron[65467]: (root) CMD (/usr/sbin/newsyslog)","2025-11-03T23:19:57.000-0600",,,23,3,19,november,57,monday,2025,local,,,"10.0.0.1",,pfsense,1,"23:19:57","___::_...____::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov  3 23:18:57 10.0.0.1 Nov  4 10:49:00 /usr/sbin/cron[41352]: (root) CMD (/usr/sbin/newsyslog)","2025-11-03T23:18:57.000-0600",,,23,3,18,november,57,monday,2025,local,,,"10.0.0.1",,pfsense,1,"23:18:57","___::_...____::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov  3 23:18:57 10.0.0.1 Nov  4 10:49:00 syslogd: sendto: Connection refused","2025-11-03T23:18:57.000-0600",,,23,3,18,november,57,monday,2025,local,,,"10.0.0.1",,pfsense,1,"23:18:57","___::_...____::_:_:__",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov  3 23:18:57 10.0.0.1 Nov  4 10:49:00 syslogd: sendto: Connection refused","2025-11-03T23:18:57.000-0600",,,23,3,18,november,57,monday,2025,local,,,"10.0.0.1",,pfsense,1,"23:18:57","___::_...____::_:_:__",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov  3 10:16:56 10.0.0.1 Nov  3 21:47:00 dhcp6c[47268]: Sending Solicit","2025-11-03T10:16:56.000-0600",,,10,3,16,november,56,monday,2025,local,,,"10.0.0.1",,pfsense,1,"10:16:56","___::_...____::_[]:__",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov  3 10:16:56 10.0.0.1 Nov  3 21:47:00 dhcp6c[47268]: Sending Solicit","2025-11-03T10:16:56.000-0600",,,10,3,16,november,56,monday,2025,local,,,"10.0.0.1",,pfsense,1,"10:16:56","___::_...____::_[]:__",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov  3 10:16:56 10.0.0.1 Nov  3 21:47:00 dhcp6c[47268]: Sending Solicit","2025-11-03T10:16:56.000-0600",,,10,3,16,november,56,monday,2025,local,,,"10.0.0.1",,pfsense,1,"10:16:56","___::_...____::_[]:__",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov  3 10:16:55 10.0.0.1 Nov  3 21:47:00 /usr/sbin/cron[12356]: (root) CMD (/usr/sbin/newsyslog)","2025-11-03T10:16:55.000-0600",,,10,3,16,november,55,monday,2025,local,,,"10.0.0.1",,pfsense,1,"10:16:55","___::_...____::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov  3 10:16:55 10.0.0.1 Nov  3 21:47:00 /usr/sbin/cron[12356]: (root) CMD (/usr/sbin/newsyslog)","2025-11-03T10:16:55.000-0600",,,10,3,16,november,55,monday,2025,local,,,"10.0.0.1",,pfsense,1,"10:16:55","___::_...____::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov  3 10:16:55 10.0.0.1 Nov  3 21:47:00 /usr/sbin/cron[12356]: (root) CMD (/usr/sbin/newsyslog)","2025-11-03T10:16:55.000-0600",,,10,3,16,november,55,monday,2025,local,,,"10.0.0.1",,pfsense,1,"10:16:55","___::_...____::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov  3 10:16:44 10.0.0.1 Nov  3 21:46:46 php-fpm[435]: /rc.openvpn: Gateway, none 'available' for inet6, use the first one configured. 'WAN_DHCP6'","2025-11-03T10:16:44.000-0600",,,10,3,16,november,44,monday,2025,local,,,"10.0.0.1",,pfsense,1,"10:16:44","___::_...____::_-[]:_/.:_,__''__,_____._''",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov  3 10:16:44 10.0.0.1 Nov  3 21:46:46 php-fpm[435]: /rc.openvpn: Gateway, none 'available' for inet6, use the first one configured. 'WAN_DHCP6'","2025-11-03T10:16:44.000-0600",,,10,3,16,november,44,monday,2025,local,,,"10.0.0.1",,pfsense,1,"10:16:44","___::_...____::_-[]:_/.:_,__''__,_____._''",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov  3 10:16:44 10.0.0.1 Nov  3 21:46:46 php-fpm[435]: /rc.openvpn: Gateway, none 'available' for inet6, use the first one configured. 'WAN_DHCP6'","2025-11-03T10:16:44.000-0600",,,10,3,16,november,44,monday,2025,local,,,"10.0.0.1",,pfsense,1,"10:16:44","___::_...____::_-[]:_/.:_,__''__,_____._''",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov  3 10:16:44 10.0.0.1 Nov  3 21:46:46 php-fpm[435]: /rc.openvpn: Gateway, NONE AVAILABLE","2025-11-03T10:16:44.000-0600",,,10,3,16,november,44,monday,2025,local,,,"10.0.0.1",,pfsense,1,"10:16:44","___::_...____::_-[]:_/.:_,__",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov  3 10:16:44 10.0.0.1 Nov  3 21:46:46 php-fpm[435]: /rc.openvpn: Gateway, NONE AVAILABLE","2025-11-03T10:16:44.000-0600",,,10,3,16,november,44,monday,2025,local,,,"10.0.0.1",,pfsense,1,"10:16:44","___::_...____::_-[]:_/.:_,__",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov  3 10:16:44 10.0.0.1 Nov  3 21:46:46 php-fpm[435]: /rc.openvpn: Gateway, NONE AVAILABLE","2025-11-03T10:16:44.000-0600",,,10,3,16,november,44,monday,2025,local,,,"10.0.0.1",,pfsense,1,"10:16:44","___::_...____::_-[]:_/.:_,__",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov  3 10:16:43 10.0.0.1 Nov  3 21:46:45 check_reload_status[506]: Reloading filter","2025-11-03T10:16:43.000-0600",,,10,3,16,november,43,monday,2025,local,,,"10.0.0.1",,pfsense,1,"10:16:43","___::_...____::_[]:__",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov  3 10:16:43 10.0.0.1 Nov  3 21:46:45 check_reload_status[506]: Reloading filter","2025-11-03T10:16:43.000-0600",,,10,3,16,november,43,monday,2025,local,,,"10.0.0.1",,pfsense,1,"10:16:43","___::_...____::_[]:__",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov  3 10:16:43 10.0.0.1 Nov  3 21:46:45 check_reload_status[506]: Reloading filter","2025-11-03T10:16:43.000-0600",,,10,3,16,november,43,monday,2025,local,,,"10.0.0.1",,pfsense,1,"10:16:43","___::_...____::_[]:__",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov  3 10:16:43 10.0.0.1 Nov  3 21:46:45 check_reload_status[506]: Restarting OpenVPN tunnels/interfaces","2025-11-03T10:16:43.000-0600",,,10,3,16,november,43,monday,2025,local,,,"10.0.0.1",,pfsense,1,"10:16:43","___::_...____::_[]:___/",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov  3 10:16:43 10.0.0.1 Nov  3 21:46:45 check_reload_status[506]: Restarting OpenVPN tunnels/interfaces","2025-11-03T10:16:43.000-0600",,,10,3,16,november,43,monday,2025,local,,,"10.0.0.1",,pfsense,1,"10:16:43","___::_...____::_[]:___/",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov  3 10:16:43 10.0.0.1 Nov  3 21:46:45 check_reload_status[506]: Restarting OpenVPN tunnels/interfaces","2025-11-03T10:16:43.000-0600",,,10,3,16,november,43,monday,2025,local,,,"10.0.0.1",,pfsense,1,"10:16:43","___::_...____::_[]:___/",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov  3 10:16:43 10.0.0.1 Nov  3 21:46:45 check_reload_status[506]: Restarting IPsec tunnels","2025-11-03T10:16:43.000-0600",,,10,3,16,november,43,monday,2025,local,,,"10.0.0.1",,pfsense,1,"10:16:43","___::_...____::_[]:___",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov  3 10:16:43 10.0.0.1 Nov  3 21:46:45 check_reload_status[506]: Restarting IPsec tunnels","2025-11-03T10:16:43.000-0600",,,10,3,16,november,43,monday,2025,local,,,"10.0.0.1",,pfsense,1,"10:16:43","___::_...____::_[]:___",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov  3 10:16:43 10.0.0.1 Nov  3 21:46:45 check_reload_status[506]: Restarting IPsec tunnels","2025-11-03T10:16:43.000-0600",,,10,3,16,november,43,monday,2025,local,,,"10.0.0.1",,pfsense,1,"10:16:43","___::_...____::_[]:___",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov  3 10:16:43 10.0.0.1 Nov  3 21:46:45 check_reload_status[506]: updating dyndns WAN_DHCP","2025-11-03T10:16:43.000-0600",,,10,3,16,november,43,monday,2025,local,,,"10.0.0.1",,pfsense,1,"10:16:43","___::_...____::_[]:___",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov  3 10:16:43 10.0.0.1 Nov  3 21:46:45 check_reload_status[506]: updating dyndns WAN_DHCP","2025-11-03T10:16:43.000-0600",,,10,3,16,november,43,monday,2025,local,,,"10.0.0.1",,pfsense,1,"10:16:43","___::_...____::_[]:___",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov  3 10:16:43 10.0.0.1 Nov  3 21:46:45 check_reload_status[506]: updating dyndns WAN_DHCP","2025-11-03T10:16:43.000-0600",,,10,3,16,november,43,monday,2025,local,,,"10.0.0.1",,pfsense,1,"10:16:43","___::_...____::_[]:___",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov  3 10:16:43 10.0.0.1 Nov  3 21:46:45 rc.gateway_alarm[99533]: >>> Gateway alarm: WAN_DHCP (Addr:192.168.31.1 Alarm:0 RTT:411.927ms RTTsd:903.196ms Loss:2%)","2025-11-03T10:16:43.000-0600",,,10,3,16,november,43,monday,2025,local,,,"10.0.0.1",,pfsense,1,"10:16:43","___::_...____::_.[]:_>>>__:__(:..._:_:._:._:%)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov  3 10:16:43 10.0.0.1 Nov  3 21:46:45 rc.gateway_alarm[99533]: >>> Gateway alarm: WAN_DHCP (Addr:192.168.31.1 Alarm:0 RTT:411.927ms RTTsd:903.196ms Loss:2%)","2025-11-03T10:16:43.000-0600",,,10,3,16,november,43,monday,2025,local,,,"10.0.0.1",,pfsense,1,"10:16:43","___::_...____::_.[]:_>>>__:__(:..._:_:._:._:%)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov  3 10:16:43 10.0.0.1 Nov  3 21:46:45 rc.gateway_alarm[99533]: >>> Gateway alarm: WAN_DHCP (Addr:192.168.31.1 Alarm:0 RTT:411.927ms RTTsd:903.196ms Loss:2%)","2025-11-03T10:16:43.000-0600",,,10,3,16,november,43,monday,2025,local,,,"10.0.0.1",,pfsense,1,"10:16:43","___::_...____::_.[]:_>>>__:__(:..._:_:._:._:%)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov  3 10:16:43 10.0.0.1 Nov  3 21:46:45 dpinger[87291]: WAN_DHCP 192.168.31.1: Clear latency 411927us stddev 903196us loss 2%","2025-11-03T10:16:43.000-0600",,,10,3,16,november,43,monday,2025,local,,,"10.0.0.1",,pfsense,1,"10:16:43","___::_...____::_[]:__...:_______%",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov  3 10:16:43 10.0.0.1 Nov  3 21:46:45 dpinger[87291]: WAN_DHCP 192.168.31.1: Clear latency 411927us stddev 903196us loss 2%","2025-11-03T10:16:43.000-0600",,,10,3,16,november,43,monday,2025,local,,,"10.0.0.1",,pfsense,1,"10:16:43","___::_...____::_[]:__...:_______%",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov  3 10:16:43 10.0.0.1 Nov  3 21:46:45 dpinger[87291]: WAN_DHCP 192.168.31.1: Clear latency 411927us stddev 903196us loss 2%","2025-11-03T10:16:43.000-0600",,,10,3,16,november,43,monday,2025,local,,,"10.0.0.1",,pfsense,1,"10:16:43","___::_...____::_[]:__...:_______%",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov  3 10:15:58 10.0.0.1 Nov  3 21:46:00 php-fpm[435]: /rc.openvpn: Gateway, none 'available' for inet6, use the first one configured. 'WAN_DHCP6'","2025-11-03T10:15:58.000-0600",,,10,3,15,november,58,monday,2025,local,,,"10.0.0.1",,pfsense,1,"10:15:58","___::_...____::_-[]:_/.:_,__''__,_____._''",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov  3 10:15:58 10.0.0.1 Nov  3 21:46:00 php-fpm[435]: /rc.openvpn: Gateway, none 'available' for inet6, use the first one configured. 'WAN_DHCP6'","2025-11-03T10:15:58.000-0600",,,10,3,15,november,58,monday,2025,local,,,"10.0.0.1",,pfsense,1,"10:15:58","___::_...____::_-[]:_/.:_,__''__,_____._''",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov  3 10:15:58 10.0.0.1 Nov  3 21:46:00 php-fpm[435]: /rc.openvpn: Gateway, none 'available' for inet6, use the first one configured. 'WAN_DHCP6'","2025-11-03T10:15:58.000-0600",,,10,3,15,november,58,monday,2025,local,,,"10.0.0.1",,pfsense,1,"10:15:58","___::_...____::_-[]:_/.:_,__''__,_____._''",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov  3 10:15:58 10.0.0.1 Nov  3 21:46:00 php-fpm[435]: /rc.openvpn: Gateway, none 'available' for inet, use the first one configured. 'WAN_DHCP'","2025-11-03T10:15:58.000-0600",,,10,3,15,november,58,monday,2025,local,,,"10.0.0.1",,pfsense,1,"10:15:58","___::_...____::_-[]:_/.:_,__''__,_____._''",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov  3 10:15:58 10.0.0.1 Nov  3 21:46:00 php-fpm[435]: /rc.openvpn: Gateway, none 'available' for inet, use the first one configured. 'WAN_DHCP'","2025-11-03T10:15:58.000-0600",,,10,3,15,november,58,monday,2025,local,,,"10.0.0.1",,pfsense,1,"10:15:58","___::_...____::_-[]:_/.:_,__''__,_____._''",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov  3 10:15:58 10.0.0.1 Nov  3 21:46:00 php-fpm[435]: /rc.openvpn: Gateway, none 'available' for inet, use the first one configured. 'WAN_DHCP'","2025-11-03T10:15:58.000-0600",,,10,3,15,november,58,monday,2025,local,,,"10.0.0.1",,pfsense,1,"10:15:58","___::_...____::_-[]:_/.:_,__''__,_____._''",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov  3 10:15:58 10.0.0.1 Nov  3 21:46:00 /usr/sbin/cron[69483]: (root) CMD (/usr/sbin/newsyslog)","2025-11-03T10:15:58.000-0600",,,10,3,15,november,58,monday,2025,local,,,"10.0.0.1",,pfsense,1,"10:15:58","___::_...____::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov  3 10:15:58 10.0.0.1 Nov  3 21:46:00 /usr/sbin/cron[69483]: (root) CMD (/usr/sbin/newsyslog)","2025-11-03T10:15:58.000-0600",,,10,3,15,november,58,monday,2025,local,,,"10.0.0.1",,pfsense,1,"10:15:58","___::_...____::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov  3 10:15:58 10.0.0.1 Nov  3 21:46:00 /usr/sbin/cron[69483]: (root) CMD (/usr/sbin/newsyslog)","2025-11-03T10:15:58.000-0600",,,10,3,15,november,58,monday,2025,local,,,"10.0.0.1",,pfsense,1,"10:15:58","___::_...____::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov  3 10:15:56 10.0.0.1 Nov  3 21:45:59 check_reload_status[506]: Reloading filter","2025-11-03T10:15:56.000-0600",,,10,3,15,november,56,monday,2025,local,,,"10.0.0.1",,pfsense,1,"10:15:56","___::_...____::_[]:__",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov  3 10:15:56 10.0.0.1 Nov  3 21:45:59 check_reload_status[506]: Reloading filter","2025-11-03T10:15:56.000-0600",,,10,3,15,november,56,monday,2025,local,,,"10.0.0.1",,pfsense,1,"10:15:56","___::_...____::_[]:__",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov  3 10:15:56 10.0.0.1 Nov  3 21:45:59 check_reload_status[506]: Reloading filter","2025-11-03T10:15:56.000-0600",,,10,3,15,november,56,monday,2025,local,,,"10.0.0.1",,pfsense,1,"10:15:56","___::_...____::_[]:__",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov  3 10:15:56 10.0.0.1 Nov  3 21:45:59 check_reload_status[506]: Restarting OpenVPN tunnels/interfaces","2025-11-03T10:15:56.000-0600",,,10,3,15,november,56,monday,2025,local,,,"10.0.0.1",,pfsense,1,"10:15:56","___::_...____::_[]:___/",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov  3 10:15:56 10.0.0.1 Nov  3 21:45:59 check_reload_status[506]: Restarting OpenVPN tunnels/interfaces","2025-11-03T10:15:56.000-0600",,,10,3,15,november,56,monday,2025,local,,,"10.0.0.1",,pfsense,1,"10:15:56","___::_...____::_[]:___/",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov  3 10:15:56 10.0.0.1 Nov  3 21:45:59 check_reload_status[506]: Restarting OpenVPN tunnels/interfaces","2025-11-03T10:15:56.000-0600",,,10,3,15,november,56,monday,2025,local,,,"10.0.0.1",,pfsense,1,"10:15:56","___::_...____::_[]:___/",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov  3 10:15:56 10.0.0.1 Nov  3 21:45:59 check_reload_status[506]: Restarting IPsec tunnels","2025-11-03T10:15:56.000-0600",,,10,3,15,november,56,monday,2025,local,,,"10.0.0.1",,pfsense,1,"10:15:56","___::_...____::_[]:___",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov  3 10:15:56 10.0.0.1 Nov  3 21:45:59 check_reload_status[506]: Restarting IPsec tunnels","2025-11-03T10:15:56.000-0600",,,10,3,15,november,56,monday,2025,local,,,"10.0.0.1",,pfsense,1,"10:15:56","___::_...____::_[]:___",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov  3 10:15:56 10.0.0.1 Nov  3 21:45:59 check_reload_status[506]: Restarting IPsec tunnels","2025-11-03T10:15:56.000-0600",,,10,3,15,november,56,monday,2025,local,,,"10.0.0.1",,pfsense,1,"10:15:56","___::_...____::_[]:___",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov  3 10:15:56 10.0.0.1 Nov  3 21:45:59 check_reload_status[506]: updating dyndns WAN_DHCP","2025-11-03T10:15:56.000-0600",,,10,3,15,november,56,monday,2025,local,,,"10.0.0.1",,pfsense,1,"10:15:56","___::_...____::_[]:___",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov  3 10:15:56 10.0.0.1 Nov  3 21:45:59 check_reload_status[506]: updating dyndns WAN_DHCP","2025-11-03T10:15:56.000-0600",,,10,3,15,november,56,monday,2025,local,,,"10.0.0.1",,pfsense,1,"10:15:56","___::_...____::_[]:___",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov  3 10:15:56 10.0.0.1 Nov  3 21:45:59 check_reload_status[506]: updating dyndns WAN_DHCP","2025-11-03T10:15:56.000-0600",,,10,3,15,november,56,monday,2025,local,,,"10.0.0.1",,pfsense,1,"10:15:56","___::_...____::_[]:___",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov  3 10:15:56 10.0.0.1 Nov  3 21:45:59 rc.gateway_alarm[65577]: >>> Gateway alarm: WAN_DHCP (Addr:192.168.31.1 Alarm:1 RTT:509.895ms RTTsd:962.117ms Loss:2%)","2025-11-03T10:15:56.000-0600",,,10,3,15,november,56,monday,2025,local,,,"10.0.0.1",,pfsense,1,"10:15:56","___::_...____::_.[]:_>>>__:__(:..._:_:._:._:%)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov  3 10:15:56 10.0.0.1 Nov  3 21:45:59 rc.gateway_alarm[65577]: >>> Gateway alarm: WAN_DHCP (Addr:192.168.31.1 Alarm:1 RTT:509.895ms RTTsd:962.117ms Loss:2%)","2025-11-03T10:15:56.000-0600",,,10,3,15,november,56,monday,2025,local,,,"10.0.0.1",,pfsense,1,"10:15:56","___::_...____::_.[]:_>>>__:__(:..._:_:._:._:%)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov  3 10:15:56 10.0.0.1 Nov  3 21:45:59 rc.gateway_alarm[65577]: >>> Gateway alarm: WAN_DHCP (Addr:192.168.31.1 Alarm:1 RTT:509.895ms RTTsd:962.117ms Loss:2%)","2025-11-03T10:15:56.000-0600",,,10,3,15,november,56,monday,2025,local,,,"10.0.0.1",,pfsense,1,"10:15:56","___::_...____::_.[]:_>>>__:__(:..._:_:._:._:%)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov  3 10:15:56 10.0.0.1 Nov  3 21:45:59 dpinger[87291]: WAN_DHCP 192.168.31.1: Alarm latency 509895us stddev 962117us loss 2%","2025-11-03T10:15:56.000-0600",,,10,3,15,november,56,monday,2025,local,,,"10.0.0.1",,pfsense,1,"10:15:56","___::_...____::_[]:__...:_______%",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov  3 10:15:56 10.0.0.1 Nov  3 21:45:59 dpinger[87291]: WAN_DHCP 192.168.31.1: Alarm latency 509895us stddev 962117us loss 2%","2025-11-03T10:15:56.000-0600",,,10,3,15,november,56,monday,2025,local,,,"10.0.0.1",,pfsense,1,"10:15:56","___::_...____::_[]:__...:_______%",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov  3 10:15:56 10.0.0.1 Nov  3 21:45:59 dpinger[87291]: WAN_DHCP 192.168.31.1: Alarm latency 509895us stddev 962117us loss 2%","2025-11-03T10:15:56.000-0600",,,10,3,15,november,56,monday,2025,local,,,"10.0.0.1",,pfsense,1,"10:15:56","___::_...____::_[]:__...:_______%",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov  3 10:15:52 10.0.0.1 Nov  3 21:45:55 ntpd[38844]: duplicate or replay: org 0xecb353b8.ff429012 does not match 0xecb353ba.f88b9e87 from server@139.84.142.141","2025-11-03T10:15:52.000-0600",,,10,3,15,november,52,monday,2025,local,,,"10.0.0.1",,pfsense,1,"10:15:52","___::_...____::_[]:___:__.____.__@...",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov  3 10:15:52 10.0.0.1 Nov  3 21:45:55 ntpd[38844]: duplicate or replay: org 0xecb353b8.ff429012 does not match 0xecb353ba.f88b9e87 from server@139.84.142.141","2025-11-03T10:15:52.000-0600",,,10,3,15,november,52,monday,2025,local,,,"10.0.0.1",,pfsense,1,"10:15:52","___::_...____::_[]:___:__.____.__@...",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov  3 10:15:52 10.0.0.1 Nov  3 21:45:55 ntpd[38844]: duplicate or replay: org 0xecb353b8.ff429012 does not match 0xecb353ba.f88b9e87 from server@139.84.142.141","2025-11-03T10:15:52.000-0600",,,10,3,15,november,52,monday,2025,local,,,"10.0.0.1",,pfsense,1,"10:15:52","___::_...____::_[]:___:__.____.__@...",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov  3 10:15:52 10.0.0.1 Nov  3 21:45:55 ntpd[38844]: duplicate or replay: org 0xecb353b7.feeb523c does not match 0xecb353b9.f37522a6 from server@17.253.18.99","2025-11-03T10:15:52.000-0600",,,10,3,15,november,52,monday,2025,local,,,"10.0.0.1",,pfsense,1,"10:15:52","___::_...____::_[]:___:__.____.__@...",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov  3 10:15:52 10.0.0.1 Nov  3 21:45:55 ntpd[38844]: duplicate or replay: org 0xecb353b7.feeb523c does not match 0xecb353b9.f37522a6 from server@17.253.18.99","2025-11-03T10:15:52.000-0600",,,10,3,15,november,52,monday,2025,local,,,"10.0.0.1",,pfsense,1,"10:15:52","___::_...____::_[]:___:__.____.__@...",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov  3 10:15:52 10.0.0.1 Nov  3 21:45:55 ntpd[38844]: duplicate or replay: org 0xecb353b7.feeb523c does not match 0xecb353b9.f37522a6 from server@17.253.18.99","2025-11-03T10:15:52.000-0600",,,10,3,15,november,52,monday,2025,local,,,"10.0.0.1",,pfsense,1,"10:15:52","___::_...____::_[]:___:__.____.__@...",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov  3 10:15:52 10.0.0.1 Nov  3 21:45:54 ntpd[38844]: duplicate or replay: org 0xecb353b6.ff1c1551 does not match 0xecb353b8.ff429012 from server@139.84.142.141","2025-11-03T10:15:52.000-0600",,,10,3,15,november,52,monday,2025,local,,,"10.0.0.1",,pfsense,1,"10:15:52","___::_...____::_[]:___:__.____.__@...",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov  3 10:15:52 10.0.0.1 Nov  3 21:45:54 ntpd[38844]: duplicate or replay: org 0xecb353b6.ff1c1551 does not match 0xecb353b8.ff429012 from server@139.84.142.141","2025-11-03T10:15:52.000-0600",,,10,3,15,november,52,monday,2025,local,,,"10.0.0.1",,pfsense,1,"10:15:52","___::_...____::_[]:___:__.____.__@...",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
